_id,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence,_class,spotUrl,ytUrl._id,ytUrl.LinkName,ytUrl.type,ytUrl.url,dlink._id,dlink.LinkName,dlink.type,dlink.url,lyric._id,lyric.LinkName,lyric.type,lyric.url,artInfo._id,artInfo.LinkName,artInfo.type,artInfo.url,albInfo._id,albInfo.LinkName,albInfo.type,albInfo.url
The Outlander Who Caught the Wind,38,108931,0.906000018119812,0.17299999296665192,0.328000009059906,0.8690000176429749,3,0.09120000153779984,-12.36400032043457,1,0.03680000081658363,89.21199798583984,3,0.14300000667572021,dev.eshanM.Musik.Song,64e0969faea7d56b2f15482f,64e0969faea7d56b2f154830,Youtube,yt,null,64e0969faea7d56b2f154831,Download : 9x,dlink,null,64e096a0aea7d56b2f154832,Lyrics : Genius,lyric,null,64e096a0aea7d56b2f154833,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a0aea7d56b2f154834,Genshin Impact - The Wind and the Star Traveler (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4jodtP1gXnHd8aU4hQiXHL
Twilight Serenity - Genshin Impact Main Theme Var.,49,101555,0.9660000205039978,0.10199999809265137,0.08500000089406967,0.9079999923706055,9,0.10499999672174454,-21.64299964904785,1,0.03579999879002571,71.2300033569336,3,0.039500001817941666,dev.eshanM.Musik.Song,64e096a1aea7d56b2f154835,64e096a1aea7d56b2f154836,Youtube,yt,null,64e096a1aea7d56b2f154837,Download : 9x,dlink,null,64e096a1aea7d56b2f154838,Lyrics : Genius,lyric,null,64e096a2aea7d56b2f154839,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a2aea7d56b2f15483a,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Legend of the Wind,44,86843,0.9800000190734863,0.4320000112056732,0.03350000083446503,0.6639999747276306,2,0.17299999296665192,-26.736000061035156,0,0.03669999912381172,131.17100524902344,3,0.037300001829862595,dev.eshanM.Musik.Song,64e096a3aea7d56b2f15483b,64e096a3aea7d56b2f15483c,Youtube,yt,null,64e096a3aea7d56b2f15483d,Download : 9x,dlink,null,64e096a3aea7d56b2f15483e,Lyrics : Genius,lyric,null,64e096a3aea7d56b2f15483f,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a4aea7d56b2f154840,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
The City Favored by Wind,40,63250,0.5529999732971191,0.4659999907016754,0.2329999953508377,0.011900000274181366,10,0.11100000143051147,-14.083000183105469,1,0.03240000084042549,106.0469970703125,3,0.5479999780654907,dev.eshanM.Musik.Song,64e096a5aea7d56b2f154841,64e096a5aea7d56b2f154842,Youtube,yt,null,64e096a5aea7d56b2f154843,Download : 9x,dlink,null,64e096a5aea7d56b2f154844,Lyrics : Genius,lyric,null,64e096a5aea7d56b2f154845,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a5aea7d56b2f154846,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Bustling Afternoon in Mondstadt,40,108274,0.9070000052452087,0.3269999921321869,0.15700000524520874,0.7429999709129333,5,0.10199999809265137,-15.954000473022461,1,0.03200000151991844,194.9409942626953,1,0.5519999861717224,dev.eshanM.Musik.Song,64e096a6aea7d56b2f154847,64e096a7aea7d56b2f154848,Youtube,yt,null,64e096a7aea7d56b2f154849,Download : 9x,dlink,null,64e096a7aea7d56b2f15484a,Lyrics : Genius,lyric,null,64e096a7aea7d56b2f15484b,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a7aea7d56b2f15484c,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Dusk in Mondstadt,42,108771,0.9860000014305115,0.492000013589859,0.03009999915957451,0.9200000166893005,5,0.10599999874830246,-27.469999313354492,1,0.034699998795986176,123.97100067138672,1,0.2879999876022339,dev.eshanM.Musik.Song,64e096a8aea7d56b2f15484d,64e096a8aea7d56b2f15484e,Youtube,yt,null,64e096a8aea7d56b2f15484f,Download : 9x,dlink,null,64e096a9aea7d56b2f154850,Lyrics : Genius,lyric,null,64e096a9aea7d56b2f154851,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096a9aea7d56b2f154852,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Mondstadt Starlit,40,60711,0.9559999704360962,0.5270000100135803,0.06759999692440033,0.8820000290870667,7,0.11699999868869781,-25.770000457763672,1,0.03970000147819519,154.41400146484375,3,0.4359999895095825,dev.eshanM.Musik.Song,64e096aaaea7d56b2f154853,64e096aaaea7d56b2f154854,Youtube,yt,null,64e096abaea7d56b2f154855,Download : 9x,dlink,null,64e096abaea7d56b2f154856,Lyrics : Genius,lyric,null,64e096abaea7d56b2f154857,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096abaea7d56b2f154858,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Moonlight in Mondstadt,39,49340,0.9559999704360962,0.4959999918937683,0.05009999871253967,0.9559999704360962,2,0.16300000250339508,-25.368999481201172,1,0.04659999907016754,51.4370002746582,4,0.0706000030040741,dev.eshanM.Musik.Song,64e096acaea7d56b2f154859,64e096acaea7d56b2f15485a,Youtube,yt,null,64e096acaea7d56b2f15485b,Download : 9x,dlink,null,64e096acaea7d56b2f15485c,Lyrics : Genius,lyric,null,64e096adaea7d56b2f15485d,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096adaea7d56b2f15485e,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Another Day in Mondstadt,41,52686,0.9929999709129333,0.3479999899864197,0.025499999523162842,0.9629999995231628,10,0.08649999648332596,-30.781999588012695,1,0.04349999874830246,132.8769989013672,5,0.11500000208616257,dev.eshanM.Musik.Song,64e096aeaea7d56b2f15485f,64e096aeaea7d56b2f154860,Youtube,yt,null,64e096aeaea7d56b2f154861,Download : 9x,dlink,null,64e096aeaea7d56b2f154862,Lyrics : Genius,lyric,null,64e096aeaea7d56b2f154863,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096aeaea7d56b2f154864,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Windborne Hymn,35,108008,0.9190000295639038,0.09950000047683716,0.08619999885559082,0.8360000252723694,9,0.09600000083446503,-20.410999298095703,1,0.03880000114440918,171.03799438476562,3,0.14499999582767487,dev.eshanM.Musik.Song,64e096afaea7d56b2f154865,64e096b0aea7d56b2f154866,Youtube,yt,null,64e096b0aea7d56b2f154867,Download : 9x,dlink,null,64e096b0aea7d56b2f154868,Lyrics : Genius,lyric,null,64e096b0aea7d56b2f154869,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b0aea7d56b2f15486a,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Knights of Favonius,36,75411,0.9760000109672546,0.3370000123977661,0.15800000727176666,0.7900000214576721,0,0.13199999928474426,-17.909000396728516,1,0.039500001817941666,179.52000427246094,3,0.5630000233650208,dev.eshanM.Musik.Song,64e096b1aea7d56b2f15486b,64e096b1aea7d56b2f15486c,Youtube,yt,null,64e096b2aea7d56b2f15486d,Download : 9x,dlink,null,64e096b2aea7d56b2f15486e,Lyrics : Genius,lyric,null,64e096b2aea7d56b2f15486f,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b2aea7d56b2f154870,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Angel's Share,39,113196,0.9449999928474426,0.847000002861023,0.18400000035762787,0.8840000033378601,5,0.10899999737739563,-14.486000061035156,1,0.06809999793767929,105.89900207519531,4,0.6010000109672546,dev.eshanM.Musik.Song,64e096b3aea7d56b2f154871,64e096b3aea7d56b2f154872,Youtube,yt,null,64e096b4aea7d56b2f154873,Download : 9x,dlink,null,64e096b4aea7d56b2f154874,Lyrics : Genius,lyric,null,64e096b4aea7d56b2f154875,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b4aea7d56b2f154876,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Silhouette and Silk Steps,34,91369,0.9169999957084656,0.6959999799728394,0.05380000174045563,0.004459999967366457,10,0.11500000208616257,-26.195999145507812,1,0.07500000298023224,130.0749969482422,4,0.15199999511241913,dev.eshanM.Musik.Song,64e096b5aea7d56b2f154877,64e096b5aea7d56b2f154878,Youtube,yt,null,64e096b5aea7d56b2f154879,Download : 9x,dlink,null,64e096b5aea7d56b2f15487a,Lyrics : Genius,lyric,null,64e096b6aea7d56b2f15487b,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b6aea7d56b2f15487c,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Perilous Path,35,139340,0.9800000190734863,0.22200000286102295,0.012400000356137753,0.953000009059906,7,0.08079999685287476,-29.56999969482422,0,0.03819999843835831,80.22599792480469,4,0.04560000076889992,dev.eshanM.Musik.Song,64e096b7aea7d56b2f15487d,64e096b7aea7d56b2f15487e,Youtube,yt,null,64e096b7aea7d56b2f15487f,Download : 9x,dlink,null,64e096b7aea7d56b2f154880,Lyrics : Genius,lyric,null,64e096b7aea7d56b2f154881,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b7aea7d56b2f154882,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Say My Name,52,111936,0.9670000076293945,0.5019999742507935,0.044199999421834946,0.671999990940094,5,0.09300000220537186,-22.474000930786133,1,0.03709999844431877,73.69400024414062,4,0.19300000369548798,dev.eshanM.Musik.Song,64e096b9aea7d56b2f154883,64e096b9aea7d56b2f154884,Youtube,yt,null,64e096b9aea7d56b2f154885,Download : 9x,dlink,null,64e096b9aea7d56b2f154886,Lyrics : Genius,lyric,null,64e096b9aea7d56b2f154887,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096b9aea7d56b2f154888,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
"Welp, Didn't Expect That",34,82987,0.9449999928474426,0.8519999980926514,0.1889999955892563,0.7599999904632568,0,0.08940000087022781,-17.78700065612793,1,0.05119999870657921,128.01699829101562,4,0.3059999942779541,dev.eshanM.Musik.Song,64e096baaea7d56b2f154889,64e096bbaea7d56b2f15488a,Youtube,yt,null,64e096bbaea7d56b2f15488b,Download : 9x,dlink,null,64e096bbaea7d56b2f15488c,Lyrics : Genius,lyric,null,64e096bbaea7d56b2f15488d,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096bbaea7d56b2f15488e,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
An Interesting Labour,34,86987,0.8600000143051147,0.5400000214576721,0.3700000047683716,0.9440000057220459,7,0.17000000178813934,-14.505999565124512,1,0.035100001841783524,172.08200073242188,4,0.8240000009536743,dev.eshanM.Musik.Song,64e096bcaea7d56b2f15488f,64e096bcaea7d56b2f154890,Youtube,yt,null,64e096bcaea7d56b2f154891,Download : 9x,dlink,null,64e096bdaea7d56b2f154892,Lyrics : Genius,lyric,null,64e096bdaea7d56b2f154893,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096bdaea7d56b2f154894,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
"Make Haste, Partner",35,88408,0.8489999771118164,0.6880000233650208,0.5260000228881836,0.8289999961853027,4,0.11900000274181366,-12.986000061035156,0,0.034699998795986176,93.0009994506836,4,0.5569999814033508,dev.eshanM.Musik.Song,64e096beaea7d56b2f154895,64e096beaea7d56b2f154896,Youtube,yt,null,64e096bfaea7d56b2f154897,Download : 9x,dlink,null,64e096bfaea7d56b2f154898,Lyrics : Genius,lyric,null,64e096bfaea7d56b2f154899,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096bfaea7d56b2f15489a,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
A Happy Day,1,28703,0.6940000057220459,0.492000013589859,0.3089999854564667,0.4519999921321869,7,0.17499999701976776,-19.285999298095703,0,0.09560000151395798,145.02000427246094,1,0.10999999940395355,dev.eshanM.Musik.Song,64e096c0aea7d56b2f15489b,64e096c0aea7d56b2f15489c,Youtube,yt,null,64e096c0aea7d56b2f15489d,Download : 9x,dlink,null,64e096c1aea7d56b2f15489e,Lyrics : Genius,lyric,null,64e096c1aea7d56b2f15489f,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096c1aea7d56b2f1548a0,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Reunion in the Whispering Woods,32,37081,0.9810000061988831,0.2669999897480011,0.035999998450279236,0.8569999933242798,4,0.13300000131130219,-18.812000274658203,1,0.03539999946951866,82.3270034790039,3,0.2150000035762787,dev.eshanM.Musik.Song,64e096c2aea7d56b2f1548a1,64e096c2aea7d56b2f1548a2,Youtube,yt,null,64e096c2aea7d56b2f1548a3,Download : 9x,dlink,null,64e096c2aea7d56b2f1548a4,Lyrics : Genius,lyric,null,64e096c3aea7d56b2f1548a5,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096c3aea7d56b2f1548a6,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Startled,1,29369,0.8629999756813049,0.3659999966621399,0.4690000116825104,0.6179999709129333,6,0.5189999938011169,-12.79800033569336,1,0.05339999869465828,83.8740005493164,4,0.07479999959468842,dev.eshanM.Musik.Song,64e096c4aea7d56b2f1548a7,64e096c4aea7d56b2f1548a8,Youtube,yt,null,64e096c4aea7d56b2f1548a9,Download : 9x,dlink,null,64e096c4aea7d56b2f1548aa,Lyrics : Genius,lyric,null,64e096c4aea7d56b2f1548ab,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096c5aea7d56b2f1548ac,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Meeting Amber,0,13520,0.9800000190734863,0,0.3619999885559082,0.9819999933242798,7,0.11900000274181366,-13.795999526977539,1,0,0,0,0,dev.eshanM.Musik.Song,64e096c6aea7d56b2f1548ad,64e096c6aea7d56b2f1548ae,Youtube,yt,null,64e096c6aea7d56b2f1548af,Download : 9x,dlink,null,64e096c6aea7d56b2f1548b0,Lyrics : Genius,lyric,null,64e096c6aea7d56b2f1548b1,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096c6aea7d56b2f1548b2,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Storm Befalls,34,65259,0.8360000252723694,0.34700000286102295,0.4790000021457672,0.9010000228881836,0,0.19300000369548798,-16.30699920654297,1,0.04410000145435333,103.31700134277344,4,0.07720000296831131,dev.eshanM.Musik.Song,64e096c7aea7d56b2f1548b3,64e096c8aea7d56b2f1548b4,Youtube,yt,null,64e096c8aea7d56b2f1548b5,Download : 9x,dlink,null,64e096c8aea7d56b2f1548b6,Lyrics : Genius,lyric,null,64e096c8aea7d56b2f1548b7,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096c8aea7d56b2f1548b8,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Slight Distress,42,141118,0.9739999771118164,0.17599999904632568,0.032600000500679016,0.9559999704360962,9,0.10999999940395355,-25.273000717163086,0,0.0406000018119812,168.22500610351562,3,0.07769999653100967,dev.eshanM.Musik.Song,64e096c9aea7d56b2f1548b9,64e096c9aea7d56b2f1548ba,Youtube,yt,null,64e096caaea7d56b2f1548bb,Download : 9x,dlink,null,64e096caaea7d56b2f1548bc,Lyrics : Genius,lyric,null,64e096caaea7d56b2f1548bd,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096caaea7d56b2f1548be,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Tender Strength,61,82756,0.9819999933242798,0.4740000069141388,0.05959999933838844,0.9279999732971191,2,0.1850000023841858,-21.343000411987305,1,0.0357000008225441,72.6500015258789,4,0.13500000536441803,dev.eshanM.Musik.Song,64e096cbaea7d56b2f1548bf,64e096cbaea7d56b2f1548c0,Youtube,yt,null,64e096cbaea7d56b2f1548c1,Download : 9x,dlink,null,64e096cbaea7d56b2f1548c2,Lyrics : Genius,lyric,null,64e096cbaea7d56b2f1548c3,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096ccaea7d56b2f1548c4,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Imminent Triumph,32,60593,0.9789999723434448,0.5170000195503235,0.15800000727176666,0.8610000014305115,7,0.20100000500679016,-17.586000442504883,1,0.0340999998152256,135.8719940185547,4,0.4650000035762787,dev.eshanM.Musik.Song,64e096cdaea7d56b2f1548c5,64e096cdaea7d56b2f1548c6,Youtube,yt,null,64e096cdaea7d56b2f1548c7,Download : 9x,dlink,null,64e096cdaea7d56b2f1548c8,Lyrics : Genius,lyric,null,64e096cdaea7d56b2f1548c9,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096cdaea7d56b2f1548ca,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Beckoning - Genshin Impact Main Theme Var.,42,102291,0.9950000047683716,0.11699999868869781,0.0038499999791383743,0.4090000092983246,11,0.09910000115633011,-28.384000778198242,0,0.046799998730421066,66.16000366210938,5,0.09799999743700027,dev.eshanM.Musik.Song,64e096ceaea7d56b2f1548cb,64e096ceaea7d56b2f1548cc,Youtube,yt,null,64e096cfaea7d56b2f1548cd,Download : 9x,dlink,null,64e096cfaea7d56b2f1548ce,Lyrics : Genius,lyric,null,64e096cfaea7d56b2f1548cf,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096cfaea7d56b2f1548d0,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
"Hence, Begins the Journey",37,74422,0.9800000190734863,0.29899999499320984,0.03999999910593033,0.9700000286102295,4,0.11400000005960464,-20.141000747680664,1,0.04399999976158142,132.87600708007812,3,0.039900001138448715,dev.eshanM.Musik.Song,64e096d0aea7d56b2f1548d1,64e096d0aea7d56b2f1548d2,Youtube,yt,null,64e096d0aea7d56b2f1548d3,Download : 9x,dlink,null,64e096d1aea7d56b2f1548d4,Lyrics : Genius,lyric,null,64e096d1aea7d56b2f1548d5,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096d1aea7d56b2f1548d6,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
"Before Dawn, at the Winery",56,69393,0.9869999885559082,0.43700000643730164,0.015200000256299973,0.9539999961853027,7,0.11500000208616257,-32.53200149536133,0,0.0414000004529953,92.11699676513672,3,0.21299999952316284,dev.eshanM.Musik.Song,64e096d4aea7d56b2f1548dd,64e096d4aea7d56b2f1548de,Youtube,yt,null,64e096d4aea7d56b2f1548df,Download : 9x,dlink,null,64e096d4aea7d56b2f1548e0,Lyrics : Genius,lyric,null,64e096d4aea7d56b2f1548e1,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096d4aea7d56b2f1548e2,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
A Familiar Sight and Leisure,37,67500,0.9860000014305115,0.4740000069141388,0.0997999981045723,0.7409999966621399,9,0.0869000032544136,-17.3439998626709,0,0.04280000180006027,103.52100372314453,3,0.4519999921321869,dev.eshanM.Musik.Song,64e096d6aea7d56b2f1548e3,64e096d6aea7d56b2f1548e4,Youtube,yt,null,64e096d6aea7d56b2f1548e5,Download : 9x,dlink,null,64e096d6aea7d56b2f1548e6,Lyrics : Genius,lyric,null,64e096d6aea7d56b2f1548e7,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096d6aea7d56b2f1548e8,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Cold Night,41,67579,0.9449999928474426,0.4729999899864197,0.03370000049471855,0.9789999723434448,9,0.05900000035762787,-28.36199951171875,0,0.03350000083446503,150.02099609375,3,0.10599999874830246,dev.eshanM.Musik.Song,64e096d8aea7d56b2f1548e9,64e096d8aea7d56b2f1548ea,Youtube,yt,null,64e096d8aea7d56b2f1548eb,Download : 9x,dlink,null,64e096d8aea7d56b2f1548ec,Lyrics : Genius,lyric,null,64e096d8aea7d56b2f1548ed,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096d8aea7d56b2f1548ee,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Whispering Plain,37,70000,0.906000018119812,0.3059999942779541,0.006940000224858522,0.7900000214576721,2,0.0608999989926815,-30.944000244140625,0,0.053300000727176666,136.33200073242188,1,0.09870000183582306,dev.eshanM.Musik.Song,64e096daaea7d56b2f1548ef,64e096daaea7d56b2f1548f0,Youtube,yt,null,64e096daaea7d56b2f1548f1,Download : 9x,dlink,null,64e096daaea7d56b2f1548f2,Lyrics : Genius,lyric,null,64e096daaea7d56b2f1548f3,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096daaea7d56b2f1548f4,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Statue of The Seven,36,84819,0.9919999837875366,0.25699999928474426,0.041999999433755875,0.9210000038146973,11,0.08169999718666077,-28.298999786376953,1,0.042399998754262924,74.6709976196289,3,0.055399999022483826,dev.eshanM.Musik.Song,64e096dbaea7d56b2f1548f5,64e096dbaea7d56b2f1548f6,Youtube,yt,null,64e096dcaea7d56b2f1548f7,Download : 9x,dlink,null,64e096dcaea7d56b2f1548f8,Lyrics : Genius,lyric,null,64e096dcaea7d56b2f1548f9,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096dcaea7d56b2f1548fa,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Acquaintance (Statue of The Seven),1,21819,0.9750000238418579,0.296999990940094,0.2029999941587448,0.9610000252723694,10,0.1120000034570694,-16.724000930786133,1,0.04960000142455101,66.67400360107422,4,0.08470000326633453,dev.eshanM.Musik.Song,64e096ddaea7d56b2f1548fb,64e096ddaea7d56b2f1548fc,Youtube,yt,null,64e096ddaea7d56b2f1548fd,Download : 9x,dlink,null,64e096deaea7d56b2f1548fe,Lyrics : Genius,lyric,null,64e096deaea7d56b2f1548ff,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096deaea7d56b2f154900,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Stealing Words of the Moon,38,84588,0.9470000267028809,0.21400000154972076,0.02239999920129776,0.9190000295639038,0,0.0949999988079071,-28.652000427246094,1,0.03920000046491623,165.2449951171875,4,0.060600001364946365,dev.eshanM.Musik.Song,64e096dfaea7d56b2f154901,64e096dfaea7d56b2f154902,Youtube,yt,null,64e096dfaea7d56b2f154903,Download : 9x,dlink,null,64e096dfaea7d56b2f154904,Lyrics : Genius,lyric,null,64e096e0aea7d56b2f154905,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096e0aea7d56b2f154906,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
Wayfarer's Peace,37,88000,0.9559999704360962,0.6320000290870667,0.060600001364946365,0.8130000233650208,9,0.1080000028014183,-23.138999938964844,0,0.04280000180006027,110.04100036621094,3,0.13300000131130219,dev.eshanM.Musik.Song,64e096e1aea7d56b2f154907,64e096e1aea7d56b2f154908,Youtube,yt,null,64e096e1aea7d56b2f154909,Download : 9x,dlink,null,64e096e2aea7d56b2f15490a,Lyrics : Genius,lyric,null,64e096e2aea7d56b2f15490b,Yu-Peng Chen,artInfo,https://open.spotify.com/artist/6CY7WNJfd5uZclcS3WeEjx,64e096e2aea7d56b2f15490c,Genshin Impact - City of Winds and Idylls (Original Game Soundtrack),albInfo,https://open.spotify.com/album/4B5efqHkeq0UaDGx8nYOuf
